danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist(s),gender(of the atrist(s)),"type(solo, colab, grpup/band)",country,number_integrants,song_language,label,lat,long
0.871,0.379,6,-10.751,0,0.0752,0.0858,0.141,0.0689,0.491,107.961,audio_features,4Ni2AUpC7d4M7nFMa3oquY,spotify:track:4Ni2AUpC7d4M7nFMa3oquY,https://api.spotify.com/v1/tracks/4Ni2AUpC7d4M7nFMa3oquY,https://api.spotify.com/v1/audio-analysis/4Ni2AUpC7d4M7nFMa3oquY,255747,4,Voodoo?,"[""L'ImpÃ©ratrice""]",V,band,France,1,English,F,,
0.751,0.841,10,-4.273,0,0.272,0.106,1.4E-06,0.294,0.77,77.578,audio_features,64OpsXJO3i5nebXQFPBFp7,spotify:track:64OpsXJO3i5nebXQFPBFp7,https://api.spotify.com/v1/tracks/64OpsXJO3i5nebXQFPBFp7,https://api.spotify.com/v1/audio-analysis/64OpsXJO3i5nebXQFPBFp7,203044,4,Like That Bitch,['Flo Milli'],F,solo,United States,1,English,FR,,
0.614,0.809,9,-4.749,1,0.0738,0.0105,0.000353,0.148,0.354,112.023,audio_features,0hRRNHeSZv2x6pHCcXPAct,spotify:track:0hRRNHeSZv2x6pHCcXPAct,https://api.spotify.com/v1/tracks/0hRRNHeSZv2x6pHCcXPAct,https://api.spotify.com/v1/audio-analysis/0hRRNHeSZv2x6pHCcXPAct,176774,4,Experience,"['Victoria MonÃ©t', 'Khalid', 'SG Lewis']",V,colab,United States,3,English,FR,,
0.67,0.833,7,-8.365,1,0.0522,0.132,0.195,0.109,0.522,127.984,audio_features,3XnvNOjFKyFyNvxlXy1DXm,spotify:track:3XnvNOjFKyFyNvxlXy1DXm,https://api.spotify.com/v1/tracks/3XnvNOjFKyFyNvxlXy1DXm,https://api.spotify.com/v1/audio-analysis/3XnvNOjFKyFyNvxlXy1DXm,205125,4,Live Without Your Love (with Steve Lacy),"['Love Regenerator', 'Steve Lacy', 'Calvin Harris']",M,colab,England,3,English,FR,,
0.822,0.66,1,-3.637,1,0.0819,0.111,0,0.143,0.802,113.956,audio_features,0bhciG1J5Mn3aIfPjvHQIe,spotify:track:0bhciG1J5Mn3aIfPjvHQIe,https://api.spotify.com/v1/tracks/0bhciG1J5Mn3aIfPjvHQIe,https://api.spotify.com/v1/audio-analysis/0bhciG1J5Mn3aIfPjvHQIe,265263,4,Photo ID,['Remi Wolf'],F,solo,United States,1,English,FR,,
0.565,0.665,6,-6.143,1,0.0914,0.042,1.1E-06,0.0811,0.38,96.278,audio_features,2AcEZtXsn6en6Dh9CptAtQ,spotify:track:2AcEZtXsn6en6Dh9CptAtQ,https://api.spotify.com/v1/tracks/2AcEZtXsn6en6Dh9CptAtQ,https://api.spotify.com/v1/audio-analysis/2AcEZtXsn6en6Dh9CptAtQ,142566,4,Far Rockaway,['KAMAUU'],M,solo,United States,1,English,F,,
0.715,0.649,2,-11.294,1,0.109,0.036,0.0199,0.0795,0.478,100.077,audio_features,07FOCFJhMmCVQDyWX1d3gR,spotify:track:07FOCFJhMmCVQDyWX1d3gR,https://api.spotify.com/v1/tracks/07FOCFJhMmCVQDyWX1d3gR,https://api.spotify.com/v1/audio-analysis/07FOCFJhMmCVQDyWX1d3gR,212107,4,Algorhythm,['Childish Gambino'],M,solo,United States,1,English,FR,,
0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,audio_features,1DWZUa5Mzf2BwzpHtgbHPY,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/tracks/1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/audio-analysis/1DWZUa5Mzf2BwzpHtgbHPY,342040,4,Good News,['Mac Miller'],M,solo,United States,1,English,FR,,
0.807,0.672,2,-7.364,0,0.0518,0.0407,0.0364,0.123,0.788,119.967,audio_features,55pv69Q4Iwbf2zvrRhE0A2,spotify:track:55pv69Q4Iwbf2zvrRhE0A2,https://api.spotify.com/v1/tracks/55pv69Q4Iwbf2zvrRhE0A2,https://api.spotify.com/v1/audio-analysis/55pv69Q4Iwbf2zvrRhE0A2,228213,4,Ooh La La,['Jessie Ware'],F,solo,England,1,English,FR,,
0.448,0.492,1,-9.736,1,0.474,0.0111,0,0.382,0.552,163.806,audio_features,3tnJIJVNuVziKgY38J2HZP,spotify:track:3tnJIJVNuVziKgY38J2HZP,https://api.spotify.com/v1/tracks/3tnJIJVNuVziKgY38J2HZP,https://api.spotify.com/v1/audio-analysis/3tnJIJVNuVziKgY38J2HZP,168379,4,The Blinding feat. Travis Scott,"['Jay Electronica', 'Travis Scott']",M,colab,United States,2,English,FR,,
0.857,0.69,6,-4.474,1,0.0437,0.0415,0,0.0942,0.799,121.09,audio_features,7GGlr1GkWjre2lo69N0rVk,spotify:track:7GGlr1GkWjre2lo69N0rVk,https://api.spotify.com/v1/tracks/7GGlr1GkWjre2lo69N0rVk,https://api.spotify.com/v1/audio-analysis/7GGlr1GkWjre2lo69N0rVk,130686,4,COFFEE,['Kelly Rowland'],F,solo,United States,1,English,F,,
0.427,0.668,2,-6.015,1,0.0292,0.598,0.221,0.0729,0.396,97.029,audio_features,3IWJ3JOXCJ6Pza4uHED3rF,spotify:track:3IWJ3JOXCJ6Pza4uHED3rF,https://api.spotify.com/v1/tracks/3IWJ3JOXCJ6Pza4uHED3rF,https://api.spotify.com/v1/audio-analysis/3IWJ3JOXCJ6Pza4uHED3rF,177013,4,Summertime,['Orville Peck'],M,solo,United States,1,English,F,,
0.834,0.454,1,-9.75,0,0.201,0.321,6.15E-06,0.114,0.837,81.618,audio_features,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,247059,4,Toosie Slide,['Drake'],M,solo,United States,1,English,FR,,
0.615,0.862,9,-5.65,1,0.0292,0.00252,0.103,0.14,0.578,117.955,audio_features,6Qkjbho1ULwhebEafG6zRT,spotify:track:6Qkjbho1ULwhebEafG6zRT,https://api.spotify.com/v1/tracks/6Qkjbho1ULwhebEafG6zRT,https://api.spotify.com/v1/audio-analysis/6Qkjbho1ULwhebEafG6zRT,222332,4,Un DÃ­a Menos,['Los Castigos'],M,band,Argentina,1,Spanish,FR,,
0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,audio_features,6KfoDhO4XUWSbnyKjNp9c4,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/tracks/6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/audio-analysis/6KfoDhO4XUWSbnyKjNp9c4,185773,4,Maniac,['Conan Gray'],M,solo,United States,1,English,FR,,
0.298,0.38,6,-8.426,1,0.0287,0.778,5.62E-05,0.11,0.152,75.602,audio_features,59HA1SBz1DPCCvdDeILV7E,spotify:track:59HA1SBz1DPCCvdDeILV7E,https://api.spotify.com/v1/tracks/59HA1SBz1DPCCvdDeILV7E,https://api.spotify.com/v1/audio-analysis/59HA1SBz1DPCCvdDeILV7E,285634,4,exile (feat. Bon Iver),"['Taylor Swift', 'Bon Iver']",M,colab,United States,2,English,FR,,
0.769,0.856,7,-4.923,1,0.127,0.0162,0,0.125,0.755,126.95,audio_features,0g3zIOFTdkwgJdR48usYgY,spotify:track:0g3zIOFTdkwgJdR48usYgY,https://api.spotify.com/v1/tracks/0g3zIOFTdkwgJdR48usYgY,https://api.spotify.com/v1/audio-analysis/0g3zIOFTdkwgJdR48usYgY,260560,4,MY POWER,"['Nija', 'BeyoncÃ©', 'Busiswa', 'Yemi Alade', 'Tierra Whack', 'Moonchild Sanelly', 'DJ Lag']",F,colab,United States,7,English,FR,,
0.919,0.609,9,-5.059,1,0.262,0.0096,0,0.124,0.418,134.992,audio_features,52BJrldggFQyTiW8XrILhO,spotify:track:52BJrldggFQyTiW8XrILhO,https://api.spotify.com/v1/tracks/52BJrldggFQyTiW8XrILhO,https://api.spotify.com/v1/audio-analysis/52BJrldggFQyTiW8XrILhO,137362,4,In The Party,['Flo Milli'],F,solo,United States,1,English,FR,,
0.661,0.505,4,-7.082,1,0.108,0.0629,0.000457,0.0587,0.532,95.028,audio_features,4pdGqhW6HzzsFP8Gi3vMn8,spotify:track:4pdGqhW6HzzsFP8Gi3vMn8,https://api.spotify.com/v1/tracks/4pdGqhW6HzzsFP8Gi3vMn8,https://api.spotify.com/v1/audio-analysis/4pdGqhW6HzzsFP8Gi3vMn8,218531,4,All Night,['Bree Runway'],F,solo,England,1,English,F,,
0.745,0.723,11,-4.855,0,0.107,0.24,0,0.062,0.821,110.039,audio_features,0jJV1sxuX624eqrYZWZt8X,spotify:track:0jJV1sxuX624eqrYZWZt8X,https://api.spotify.com/v1/tracks/0jJV1sxuX624eqrYZWZt8X,https://api.spotify.com/v1/audio-analysis/0jJV1sxuX624eqrYZWZt8X,189336,4,Ya No Quieres Quererme,['Princesa Alba'],F,solo,Chile,1,Spanish,FR,,
0.649,0.807,9,-6.482,0,0.0348,0.00278,4.99E-05,0.0434,0.462,119.992,audio_features,3BbyXJ2QWgAp5tV2E12QyN,spotify:track:3BbyXJ2QWgAp5tV2E12QyN,https://api.spotify.com/v1/tracks/3BbyXJ2QWgAp5tV2E12QyN,https://api.spotify.com/v1/audio-analysis/3BbyXJ2QWgAp5tV2E12QyN,206867,4,Joan of Arc on the Dance Floor,['Aly & AJ'],F,band,United States,1,English,FR,,
0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,audio_features,4Oun2ylbjFKMPTiaSbbCih,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541,4,WAP (feat. Megan Thee Stallion),"['Cardi B', 'Megan Thee Stallion']",F,colab,United States,2,English,FR,,
0.718,0.654,11,-7.642,1,0.0511,0.0825,3.42E-06,0.121,0.459,157.067,audio_features,1kmFdSFT6kcyzdIq445Iww,spotify:track:1kmFdSFT6kcyzdIq445Iww,https://api.spotify.com/v1/tracks/1kmFdSFT6kcyzdIq445Iww,https://api.spotify.com/v1/audio-analysis/1kmFdSFT6kcyzdIq445Iww,141954,4,Â¡aquÃ­ yo mando!,"['Kali Uchis', 'Rico Nasty']",F,colab,Colombia,2,English-Spanish,FR,,
0.709,0.744,11,-6.516,0,0.285,0.108,8.95E-06,0.105,0.604,180.037,audio_features,0oW1upYPuCWkarwMWZD0NK,spotify:track:0oW1upYPuCWkarwMWZD0NK,https://api.spotify.com/v1/tracks/0oW1upYPuCWkarwMWZD0NK,https://api.spotify.com/v1/audio-analysis/0oW1upYPuCWkarwMWZD0NK,140805,4,MALVADA (with Kali Uchis & KHEA),"['Tainy', 'Kali Uchis', 'KHEA']",V,colab,Puerto Rico,3,Spanish,FR,,
0.708,0.606,7,-6.251,1,0.0953,0.11,0,0.107,0.393,160.061,audio_features,3BgTN813DeCirACLmBTUs9,spotify:track:3BgTN813DeCirACLmBTUs9,https://api.spotify.com/v1/tracks/3BgTN813DeCirACLmBTUs9,https://api.spotify.com/v1/audio-analysis/3BgTN813DeCirACLmBTUs9,121859,4,UNO (CONTEO),['Gianluca'],M,solo,Chile,1,Spanish,FR,,
0.782,0.612,0,-6.094,0,0.0607,0.172,0.000306,0.246,0.587,125.023,audio_features,76FdgDoZf6hc1h5xyICXYU,spotify:track:76FdgDoZf6hc1h5xyICXYU,https://api.spotify.com/v1/tracks/76FdgDoZf6hc1h5xyICXYU,https://api.spotify.com/v1/audio-analysis/76FdgDoZf6hc1h5xyICXYU,218974,4,MÃS,['Gianluca'],M,solo,Chile,1,Spanish,FR,,
0.762,0.809,7,-5.454,0,0.0961,0.273,3.99E-05,0.333,0.731,96.042,audio_features,26qAAE6mQZlS0GhqnWheU6,spotify:track:26qAAE6mQZlS0GhqnWheU6,https://api.spotify.com/v1/tracks/26qAAE6mQZlS0GhqnWheU6,https://api.spotify.com/v1/audio-analysis/26qAAE6mQZlS0GhqnWheU6,192880,4,Pac-Man (feat. ScHoolboy Q),"['Gorillaz', 'ScHoolboy Q']",M,band-colab,England,2,English,FR,,
0.647,0.537,0,-8.638,0,0.407,0.307,0,0.401,0.698,171.943,audio_features,54dpkB3UnzU8X2GDais0mm,spotify:track:54dpkB3UnzU8X2GDais0mm,https://api.spotify.com/v1/tracks/54dpkB3UnzU8X2GDais0mm,https://api.spotify.com/v1/audio-analysis/54dpkB3UnzU8X2GDais0mm,237500,4,"Pressure In My Palms (feat. slowthai, Vince Staples)","['AminÃ©', 'slowthai', 'Vince Staples']",M,colab,United States,3,English,FR,,
0.748,0.664,9,-4.228,0,0.183,0.127,0,0.062,0.722,85.041,audio_features,753grQZkPNIavNSOQIx4iK,spotify:track:753grQZkPNIavNSOQIx4iK,https://api.spotify.com/v1/tracks/753grQZkPNIavNSOQIx4iK,https://api.spotify.com/v1/audio-analysis/753grQZkPNIavNSOQIx4iK,211279,4,Easy (feat. Summer Walker),"['AminÃ©', 'Summer Walker']",V,colab,United States,2,English,F,,
0.655,0.909,0,-1.788,1,0.055,0.28,6.41E-05,0.145,0.672,123.97,audio_features,0e5sAiYzGmJTYttnLq0oaA,spotify:track:0e5sAiYzGmJTYttnLq0oaA,https://api.spotify.com/v1/tracks/0e5sAiYzGmJTYttnLq0oaA,https://api.spotify.com/v1/audio-analysis/0e5sAiYzGmJTYttnLq0oaA,175853,4,i,['VINXEN'],M,solo,Korea,1,Korean,FR,,
0.378,0.802,5,-7.702,0,0.39,0.602,0.0339,0.641,0.282,109.874,audio_features,0IgbHKFkJxu7dEWJPK02CL,spotify:track:0IgbHKFkJxu7dEWJPK02CL,https://api.spotify.com/v1/tracks/0IgbHKFkJxu7dEWJPK02CL,https://api.spotify.com/v1/audio-analysis/0IgbHKFkJxu7dEWJPK02CL,350627,4,"Wherever You Go (feat. Jamie xx, Neneh Cherry & CLYPSO)","['The Avalanches', 'Jamie xx', 'Neneh Cherry', 'CLYPSO']",V,colab,Australia,4,English,FR,,
0.707,0.821,9,-5.463,0,0.0316,0.384,2.46E-06,0.185,0.951,134.954,audio_features,6pOlRniSEYYUZDMHyh4H9v,spotify:track:6pOlRniSEYYUZDMHyh4H9v,https://api.spotify.com/v1/tracks/6pOlRniSEYYUZDMHyh4H9v,https://api.spotify.com/v1/audio-analysis/6pOlRniSEYYUZDMHyh4H9v,189326,4,Language of Love,['Jason Joshua'],M,solo,United States,1,English,F,,
0.43,0.874,8,-5.054,0,0.0543,0.127,0.0418,0.126,0.576,195.891,audio_features,2syYxXSHwiJueleWSDGY0Z,spotify:track:2syYxXSHwiJueleWSDGY0Z,https://api.spotify.com/v1/tracks/2syYxXSHwiJueleWSDGY0Z,https://api.spotify.com/v1/audio-analysis/2syYxXSHwiJueleWSDGY0Z,252409,4,Too Late,['Washed Out'],M,solo,United States,1,English,FR,,
0.808,0.655,11,-7.34,0,0.139,0.0373,0,0.208,0.56,116.029,audio_features,0pk1hxhJLBSZZ5RKBhcwOa,spotify:track:0pk1hxhJLBSZZ5RKBhcwOa,https://api.spotify.com/v1/tracks/0pk1hxhJLBSZZ5RKBhcwOa,https://api.spotify.com/v1/audio-analysis/0pk1hxhJLBSZZ5RKBhcwOa,250280,4,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],"['Dua Lipa', 'Madonna', 'Missy Elliott', 'The Blessed Madonna']",F,colab,England,4,English,FR,,
0.812,0.692,9,-6.046,1,0.0355,0.26,3.49E-05,0.0908,0.438,111.988,audio_features,1jSyduKn3DcvQOb8ZbKo8B,spotify:track:1jSyduKn3DcvQOb8ZbKo8B,https://api.spotify.com/v1/tracks/1jSyduKn3DcvQOb8ZbKo8B,https://api.spotify.com/v1/audio-analysis/1jSyduKn3DcvQOb8ZbKo8B,209290,4,Way Too Long,"['Health Club', 'Foley']",V,colab,United States,2,English,FR,,
0.718,0.483,8,-6.596,1,0.0381,0.387,0.000208,0.124,0.29,103.997,audio_features,04NMWz4ctkuILV6mUR2iWp,spotify:track:04NMWz4ctkuILV6mUR2iWp,https://api.spotify.com/v1/tracks/04NMWz4ctkuILV6mUR2iWp,https://api.spotify.com/v1/audio-analysis/04NMWz4ctkuILV6mUR2iWp,209132,4,Lie,['Sasha Sloan'],F,solo,United States,1,English,FR,,
0.794,0.807,4,-4.236,0,0.0825,0.113,0,0.418,0.354,98.041,audio_features,4ZjtBYFciJkcj3K741Ij1d,spotify:track:4ZjtBYFciJkcj3K741Ij1d,https://api.spotify.com/v1/tracks/4ZjtBYFciJkcj3K741Ij1d,https://api.spotify.com/v1/audio-analysis/4ZjtBYFciJkcj3K741Ij1d,147440,4,Aprendiendo El Sexo,['Bad Gyal'],F,solo,Spain,1,Spanish,FR,,
0.691,0.783,11,-4.98,0,0.2,0.0295,2.64E-05,0.332,0.853,116.041,audio_features,7lMjO8TRiKQOEJBtJ1d0a0,spotify:track:7lMjO8TRiKQOEJBtJ1d0a0,https://api.spotify.com/v1/tracks/7lMjO8TRiKQOEJBtJ1d0a0,https://api.spotify.com/v1/audio-analysis/7lMjO8TRiKQOEJBtJ1d0a0,283520,4,Impact,"['SG Lewis', 'Robyn', 'Channel Tres']",V,colab,England,3,English,FR,,
0.475,0.699,11,-6.496,0,0.108,0.578,0.0383,0.149,0.262,96.57,audio_features,5HjLYgSoSfqbwFeOm16P4B,spotify:track:5HjLYgSoSfqbwFeOm16P4B,https://api.spotify.com/v1/tracks/5HjLYgSoSfqbwFeOm16P4B,https://api.spotify.com/v1/audio-analysis/5HjLYgSoSfqbwFeOm16P4B,192414,5,VACÃO,['Gianluca'],M,solo,Chile,1,Spanish,F,,
0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110,audio_features,27ycaQnQAxaPiyeg3nr2aB,spotify:track:27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/tracks/27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/audio-analysis/27ycaQnQAxaPiyeg3nr2aB,223279,4,Midnight Sky,['Miley Cyrus'],F,solo,United States,1,English,F,,
0.384,0.464,11,-8.404,1,0.0496,0.374,4.3E-05,0.149,0.145,87.763,audio_features,28q5F5eUjsl79J2PVDdHuH,spotify:track:28q5F5eUjsl79J2PVDdHuH,https://api.spotify.com/v1/tracks/28q5F5eUjsl79J2PVDdHuH,https://api.spotify.com/v1/audio-analysis/28q5F5eUjsl79J2PVDdHuH,334013,4,Fancy,['Orville Peck'],M,solo,United States,1,English,F,,
0.657,0.539,0,-7.5,0,0.0291,0.00603,1.13E-05,0.158,0.615,130.051,audio_features,2UyJBtpLTxB5D4M0Apvu7e,spotify:track:2UyJBtpLTxB5D4M0Apvu7e,https://api.spotify.com/v1/tracks/2UyJBtpLTxB5D4M0Apvu7e,https://api.spotify.com/v1/audio-analysis/2UyJBtpLTxB5D4M0Apvu7e,317730,4,Smalltown Boy - Spotify Singles,['Orville Peck'],M,solo,United States,1,English,F,,
0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,audio_features,2ygvZOXrIeVL4xZmAWJT2C,spotify:track:2ygvZOXrIeVL4xZmAWJT2C,https://api.spotify.com/v1/tracks/2ygvZOXrIeVL4xZmAWJT2C,https://api.spotify.com/v1/audio-analysis/2ygvZOXrIeVL4xZmAWJT2C,208155,4,my future,['Billie Eilish'],F,solo,United States,1,English,FR,,
0.737,0.686,4,-7.363,0,0.116,0.377,5.35E-05,0.125,0.723,160.011,audio_features,0nEvhKgbCUTQ0o84rudpQY,spotify:track:0nEvhKgbCUTQ0o84rudpQY,https://api.spotify.com/v1/tracks/0nEvhKgbCUTQ0o84rudpQY,https://api.spotify.com/v1/audio-analysis/0nEvhKgbCUTQ0o84rudpQY,212959,4,Muack,['AQUIHAYAQUIHAY'],M,band,Mexico,1,Spanish,F,,
0.759,0.65,1,-5.413,1,0.099,0.0152,0.00426,0.122,0.493,105.944,audio_features,4y5alNwJLF2cHE3GJQ8f6Z,spotify:track:4y5alNwJLF2cHE3GJQ8f6Z,https://api.spotify.com/v1/tracks/4y5alNwJLF2cHE3GJQ8f6Z,https://api.spotify.com/v1/audio-analysis/4y5alNwJLF2cHE3GJQ8f6Z,266293,4,Time Machine,['Alicia Keys'],F,solo,United States,1,English,F,,
0.658,0.727,0,-4.752,0,0.0456,0.546,0,0.134,0.282,90.102,audio_features,68iyjZjS32nQU0k1ITyoXJ,spotify:track:68iyjZjS32nQU0k1ITyoXJ,https://api.spotify.com/v1/tracks/68iyjZjS32nQU0k1ITyoXJ,https://api.spotify.com/v1/audio-analysis/68iyjZjS32nQU0k1ITyoXJ,204400,4,Underdog,['Alicia Keys'],F,solo,United States,1,English,F,,
0.89,0.795,0,-2.658,1,0.212,0.0149,1.67E-06,0.0556,0.854,106.953,audio_features,1rwSZ2WvPoGArYIByVSEGW,spotify:track:1rwSZ2WvPoGArYIByVSEGW,https://api.spotify.com/v1/tracks/1rwSZ2WvPoGArYIByVSEGW,https://api.spotify.com/v1/audio-analysis/1rwSZ2WvPoGArYIByVSEGW,182064,4,Dance Like Nobody's Watching,"['Iggy Azalea', 'Tinashe']",F,colab,Australia,2,English,F,,
0.699,0.669,2,-5.829,0,0.0712,0.0794,1.71E-05,0.248,0.444,125.994,audio_features,7cLrrJ1Dk6WAQyDIj9j26A,spotify:track:7cLrrJ1Dk6WAQyDIj9j26A,https://api.spotify.com/v1/tracks/7cLrrJ1Dk6WAQyDIj9j26A,https://api.spotify.com/v1/audio-analysis/7cLrrJ1Dk6WAQyDIj9j26A,189773,4,Cry About It Later,['Katy Perry'],F,solo,United States,1,English,F,,
0.679,0.516,0,-6.371,0,0.0452,0.199,0,0.0965,0.716,120.074,audio_features,7Bar1kLTmsRmH6FCKKMEyU,spotify:track:7Bar1kLTmsRmH6FCKKMEyU,https://api.spotify.com/v1/tracks/7Bar1kLTmsRmH6FCKKMEyU,https://api.spotify.com/v1/audio-analysis/7Bar1kLTmsRmH6FCKKMEyU,202008,4,Hit Different,"['SZA', 'The Neptunes', 'Pharrell Williams', 'Ty Dolla $ign']",V,colab,United States,4,English,F,,
0.79,0.729,9,-3.843,1,0.334,0.0342,9.31E-05,0.0411,0.904,159.989,audio_features,2J4P46vCFm1rPkNkp9pZWX,spotify:track:2J4P46vCFm1rPkNkp9pZWX,https://api.spotify.com/v1/tracks/2J4P46vCFm1rPkNkp9pZWX,https://api.spotify.com/v1/audio-analysis/2J4P46vCFm1rPkNkp9pZWX,175813,4,Ice Cream (with Selena Gomez),"['BLACKPINK', 'Selena Gomez']",F,band-colab,Korea,2,English,FR,,
0.857,0.56,7,-4.47,1,0.0687,0.037,4.65E-06,0.115,0.443,94.987,audio_features,7eQrJpjly9OgrpNapZjLgi,spotify:track:7eQrJpjly9OgrpNapZjLgi,https://api.spotify.com/v1/tracks/7eQrJpjly9OgrpNapZjLgi,https://api.spotify.com/v1/audio-analysis/7eQrJpjly9OgrpNapZjLgi,189474,4,Suave Como Crema,"['Cuis Lerda', 'Nsqk']",M,colab,Mexico,2,Spanish,FR,,
0.628,0.649,5,-10.171,0,0.202,0.00595,0,0.25,0.476,82.907,audio_features,2WKJcMeqmjkL4FzFoJszR7,spotify:track:2WKJcMeqmjkL4FzFoJszR7,https://api.spotify.com/v1/tracks/2WKJcMeqmjkL4FzFoJszR7,https://api.spotify.com/v1/audio-analysis/2WKJcMeqmjkL4FzFoJszR7,255181,4,"Do It (feat. Doja Cat, City Girls & Mulatto) [Remix]","['Chloe x Halle', 'Doja Cat', 'City Girls', 'Mulatto']",F,colab,United States,4,English,F,,
0.898,0.748,6,-6.137,1,0.275,0.511,0,0.171,0.661,94.997,audio_features,0OHjjudOY8MZ5AxfrzYJMH,spotify:track:0OHjjudOY8MZ5AxfrzYJMH,https://api.spotify.com/v1/tracks/0OHjjudOY8MZ5AxfrzYJMH,https://api.spotify.com/v1/audio-analysis/0OHjjudOY8MZ5AxfrzYJMH,194526,4,In n Out (feat. City Girls),"['Mulatto', 'City Girls']",F,colab,United States,2,English,FR,,
0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51E-06,0.284,0.835,171.943,audio_features,35UUpTmrcFXNIVIN26ujXl,spotify:track:35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/tracks/35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/audio-analysis/35UUpTmrcFXNIVIN26ujXl,247308,4,RelaciÃ³n - Remix,"['Sech', 'Daddy Yankee', 'J Balvin', 'ROSALÃA', 'Farruko']",V,colab,Panama,5,Spanish,FR,,
0.519,0.664,1,-7.274,1,0.277,0.0785,0,0.146,0.518,73.019,audio_features,6wVnQMRXd1z2iPEo24f9db,spotify:track:6wVnQMRXd1z2iPEo24f9db,https://api.spotify.com/v1/tracks/6wVnQMRXd1z2iPEo24f9db,https://api.spotify.com/v1/audio-analysis/6wVnQMRXd1z2iPEo24f9db,248359,4,Lucky Me,['Big Sean'],M,solo,United States,1,English,F,,
0.821,0.571,8,-7.121,1,0.0374,0.000738,0.00222,0.0843,0.755,120.001,audio_features,6FMqgG8lJv5qqrTJlO6gWK,spotify:track:6FMqgG8lJv5qqrTJlO6gWK,https://api.spotify.com/v1/tracks/6FMqgG8lJv5qqrTJlO6gWK,https://api.spotify.com/v1/audio-analysis/6FMqgG8lJv5qqrTJlO6gWK,197083,4,Watch The Sky,['JOON'],F,solo,United States,1,English,F,,
0.636,0.799,2,-4.468,1,0.261,0.0736,0,0.115,0.39,148.228,audio_features,2dMvqE5MHPH7Ksd5pQqFmL,spotify:track:2dMvqE5MHPH7Ksd5pQqFmL,https://api.spotify.com/v1/tracks/2dMvqE5MHPH7Ksd5pQqFmL,https://api.spotify.com/v1/audio-analysis/2dMvqE5MHPH7Ksd5pQqFmL,158664,4,IPHONE,['Rico Nasty'],F,solo,United States,1,English,F,,
0.783,0.727,6,-3.454,0,0.389,0.185,2.46E-05,0.0626,0.558,180.067,audio_features,1yoMvmasuxZfqHEipJhRbp,spotify:track:1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/tracks/1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/audio-analysis/1yoMvmasuxZfqHEipJhRbp,199112,4,HawÃ¡i,['Maluma'],M,solo,Colombia,1,Spanish,FR,,
0.842,0.786,11,-7.018,0,0.0665,0.0727,0.0106,0.023,0.892,126.027,audio_features,3OQGpcCuGCIJXGHy0NEVPS,spotify:track:3OQGpcCuGCIJXGHy0NEVPS,https://api.spotify.com/v1/tracks/3OQGpcCuGCIJXGHy0NEVPS,https://api.spotify.com/v1/audio-analysis/3OQGpcCuGCIJXGHy0NEVPS,178318,4,KaratÃ©,['Yelle'],F,solo,France,1,French,FR,,
0.74,0.549,1,-9.07,0,0.0417,0.000836,0.796,0.109,0.706,113.009,audio_features,1KvgSMOsFH2hgGMg2yNSzE,spotify:track:1KvgSMOsFH2hgGMg2yNSzE,https://api.spotify.com/v1/tracks/1KvgSMOsFH2hgGMg2yNSzE,https://api.spotify.com/v1/audio-analysis/1KvgSMOsFH2hgGMg2yNSzE,173554,4,Emancipense,['Yelle'],F,solo,France,1,French,F,,
