danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist(s),gender(of the atrist(s)),"type(solo, colab, grpup/band)",country,number_integrants,song_language,label
0.86,0.717,1,-5.542,0,0.48,0.414,0,0.0843,0.812,158.019,audio_features,0MJ6Ci5Up2ZQsXXygcVCQ3,spotify:track:0MJ6Ci5Up2ZQsXXygcVCQ3,https://api.spotify.com/v1/tracks/0MJ6Ci5Up2ZQsXXygcVCQ3,https://api.spotify.com/v1/audio-analysis/0MJ6Ci5Up2ZQsXXygcVCQ3,120964,4,OHFR?,['Rico Nasty'],F,solo,United States,1,English,FR
0.865,0.826,2,-4.356,1,0.0792,0.00889,0.499,0.193,0.472,133.994,audio_features,0EmQ8937ljSy3bbQ9DXB3i,spotify:track:0EmQ8937ljSy3bbQ9DXB3i,https://api.spotify.com/v1/tracks/0EmQ8937ljSy3bbQ9DXB3i,https://api.spotify.com/v1/audio-analysis/0EmQ8937ljSy3bbQ9DXB3i,159757,4,StickUp!,['Kari Faux'],F,solo,United States,1,English,F
0.543,0.904,7,-3.947,1,0.222,0.117,0,0.11,0.501,199.942,audio_features,3elxgSaDOpgy0PKmAtIxFK,spotify:track:3elxgSaDOpgy0PKmAtIxFK,https://api.spotify.com/v1/tracks/3elxgSaDOpgy0PKmAtIxFK,https://api.spotify.com/v1/audio-analysis/3elxgSaDOpgy0PKmAtIxFK,217877,4,Zombie,"['Velvetine', 'Morenito De Fuego', 'Anarosa']",V,colab,Mexico,3,Spanish,F
0.535,0.406,6,-7.903,0,0.0363,0.445,0,0.0863,0.294,83.947,audio_features,3SiTzuHs4OnqMt61vzPA0e,spotify:track:3SiTzuHs4OnqMt61vzPA0e,https://api.spotify.com/v1/tracks/3SiTzuHs4OnqMt61vzPA0e,https://api.spotify.com/v1/audio-analysis/3SiTzuHs4OnqMt61vzPA0e,244515,4,smut,['Dua Saleh'],F,solo,Sudan,1,English,FR
0.625,0.706,0,-5.145,0,0.0316,0.0208,0,0.0498,0.699,129.987,audio_features,0WpZm3wky84KQ8BKWTELqw,spotify:track:0WpZm3wky84KQ8BKWTELqw,https://api.spotify.com/v1/tracks/0WpZm3wky84KQ8BKWTELqw,https://api.spotify.com/v1/audio-analysis/0WpZm3wky84KQ8BKWTELqw,240667,4,Scream Drive Faster,['LAUREL'],F,solo,England,1,English,FR
0.652,0.786,0,-10.044,1,0.0373,0.0147,0.729,0.306,0.0391,112.997,audio_features,2gmQ7FFG1KM0XN1uDkYPri,spotify:track:2gmQ7FFG1KM0XN1uDkYPri,https://api.spotify.com/v1/tracks/2gmQ7FFG1KM0XN1uDkYPri,https://api.spotify.com/v1/audio-analysis/2gmQ7FFG1KM0XN1uDkYPri,87406,4,Waral,['Fili'],-,solo,-,1,No/Lang,FR
0.568,0.784,1,-5.193,1,0.222,0.0199,0,0.0642,0.769,139.99,audio_features,45TI4VoSs08jayolmDYl1y,spotify:track:45TI4VoSs08jayolmDYl1y,https://api.spotify.com/v1/tracks/45TI4VoSs08jayolmDYl1y,https://api.spotify.com/v1/audio-analysis/45TI4VoSs08jayolmDYl1y,247917,4,mos thoser,"['food house', 'Gupi', 'Fraxiom']",-,band,United States,3,English,F
0.749,0.564,11,-10.383,0,0.146,0.623,5.40E-05,0.232,0.47,119.982,audio_features,1awc3w3LUJOK8TwD17bQLZ,spotify:track:1awc3w3LUJOK8TwD17bQLZ,https://api.spotify.com/v1/tracks/1awc3w3LUJOK8TwD17bQLZ,https://api.spotify.com/v1/audio-analysis/1awc3w3LUJOK8TwD17bQLZ,185000,4,CALL ME (Freestyle),"['Blood Orange', 'ë°•í˜œì§„ Park Hye Jin']",V,colab,England,2,English-Korean,F
0.581,0.791,1,-2.99,1,0.157,0.0193,0.0101,0.0765,0.466,119.986,audio_features,7IZn95vTYrhHRbFmZsdD2A,spotify:track:7IZn95vTYrhHRbFmZsdD2A,https://api.spotify.com/v1/tracks/7IZn95vTYrhHRbFmZsdD2A,https://api.spotify.com/v1/audio-analysis/7IZn95vTYrhHRbFmZsdD2A,295082,4,QuÃ­mica (feat. The Martinez Brothers),"['Rauw Alejandro', 'Zion & Lennox', 'Mr. Naisgai', 'The Martinez Brothers']",M,colab,Puerto Rico,4,Spanish,FR
0.721,0.492,8,-10.032,1,0.04,0.0137,0.966,0.135,0.691,132.004,audio_features,2EUZKvwewWl3FVxLcmkMl9,spotify:track:2EUZKvwewWl3FVxLcmkMl9,https://api.spotify.com/v1/tracks/2EUZKvwewWl3FVxLcmkMl9,https://api.spotify.com/v1/audio-analysis/2EUZKvwewWl3FVxLcmkMl9,192483,4,megapunk,['Ela Minus'],F,solo,Mexico,1,English,F
0.632,0.826,10,-5.326,0,0.0699,0.00161,2.89E-06,0.146,0.474,111.886,audio_features,5iqfKcEGKhoeWTNqmZPiu3,spotify:track:5iqfKcEGKhoeWTNqmZPiu3,https://api.spotify.com/v1/tracks/5iqfKcEGKhoeWTNqmZPiu3,https://api.spotify.com/v1/audio-analysis/5iqfKcEGKhoeWTNqmZPiu3,196171,4,Love Of Your Life,['RAYE'],F,solo,England,1,English,F
0.771,0.735,1,-3.388,1,0.114,0.103,6.19E-05,0.0503,0.72,96.253,audio_features,5u5S7D8NaQzyKkdU4duHJR,spotify:track:5u5S7D8NaQzyKkdU4duHJR,https://api.spotify.com/v1/tracks/5u5S7D8NaQzyKkdU4duHJR,https://api.spotify.com/v1/audio-analysis/5u5S7D8NaQzyKkdU4duHJR,144613,4,Blin Blin,"['Bad Gyal', 'Juanka']",V,colab,Spain,2,Spanish,F
0.686,0.71,1,-7.884,1,0.0731,0.00299,0.000182,0.167,0.846,179.967,audio_features,6tqHiBhVfWF3cNcMlBkbl0,spotify:track:6tqHiBhVfWF3cNcMlBkbl0,https://api.spotify.com/v1/tracks/6tqHiBhVfWF3cNcMlBkbl0,https://api.spotify.com/v1/audio-analysis/6tqHiBhVfWF3cNcMlBkbl0,172622,4,te pongo mal(prendelo),"['Kali Uchis', 'Jowell & Randy']",V,colab,Colombia,2,Spanish,FR
0.755,0.524,11,-7.293,0,0.101,0.105,0.00311,0.0982,0.619,111.96,audio_features,7qMIINnWcNTevvhpIThGIV,spotify:track:7qMIINnWcNTevvhpIThGIV,https://api.spotify.com/v1/tracks/7qMIINnWcNTevvhpIThGIV,https://api.spotify.com/v1/audio-analysis/7qMIINnWcNTevvhpIThGIV,136687,4,not safe,['BAYLI'],F,solo,Colombia,1,English,F
0.768,0.872,8,-3.876,1,0.0708,0.0441,0.000366,0.407,0.5,102.99,audio_features,0qa8whdqO7POYjXqx0Wsrt,spotify:track:0qa8whdqO7POYjXqx0Wsrt,https://api.spotify.com/v1/tracks/0qa8whdqO7POYjXqx0Wsrt,https://api.spotify.com/v1/audio-analysis/0qa8whdqO7POYjXqx0Wsrt,159612,4,ANIMAL CROSSING,"['Shawn Wasabi', 'Sophia Black']",V,colab,United States,2,English,FR
0.775,0.36,9,-5.578,0,0.335,0.399,8.26E-06,0.0669,0.603,87.5,audio_features,1AGj8xEyQhq6OlAQbiUZbm,spotify:track:1AGj8xEyQhq6OlAQbiUZbm,https://api.spotify.com/v1/tracks/1AGj8xEyQhq6OlAQbiUZbm,https://api.spotify.com/v1/audio-analysis/1AGj8xEyQhq6OlAQbiUZbm,158731,4,Onigiri,['Jerskin Fendrix'],M,solo,England,1,English,FR
0.234,0.114,11,-19.136,0,0.0366,0.968,0.00391,0.103,0.21,189.986,audio_features,25Mld9UGdMqXYDU2x8l3ld,spotify:track:25Mld9UGdMqXYDU2x8l3ld,https://api.spotify.com/v1/tracks/25Mld9UGdMqXYDU2x8l3ld,https://api.spotify.com/v1/audio-analysis/25Mld9UGdMqXYDU2x8l3ld,186000,3,Summertime The Gershwin Version,['Lana Del Rey'],F,solo,United States,1,English,F
0.796,0.543,5,-6.912,0,0.0807,0.335,8.42E-05,0.0615,0.492,79.989,audio_features,34jM525yIfMx4KxH3hpIiG,spotify:track:34jM525yIfMx4KxH3hpIiG,https://api.spotify.com/v1/tracks/34jM525yIfMx4KxH3hpIiG,https://api.spotify.com/v1/audio-analysis/34jM525yIfMx4KxH3hpIiG,186000,4,Dame,['Princesa Alba'],F,solo,Chile,1,Spanish,FR
0.821,0.681,7,-6.834,1,0.177,0.000794,1.91E-05,0.11,0.249,93.991,audio_features,4RAEVQeHanpXyK2lrEUkMk,spotify:track:4RAEVQeHanpXyK2lrEUkMk,https://api.spotify.com/v1/tracks/4RAEVQeHanpXyK2lrEUkMk,https://api.spotify.com/v1/audio-analysis/4RAEVQeHanpXyK2lrEUkMk,166906,4,Freaky Girls (feat. SZA),"['Megan Thee Stallion', 'SZA']",F,colab,United States,2,English,F
0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41E-06,0.351,0.325,160.048,audio_features,33gwZOGJWEZ7dRWPqPxBEZ,spotify:track:33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/tracks/33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/audio-analysis/33gwZOGJWEZ7dRWPqPxBEZ,199758,4,Wolves (feat. Post Malone),"['Big Sean', 'Post Malone']",M,colab,United States,2,English,FR
0.685,0.871,2,-5.012,1,0.0953,0.242,0.0609,0.221,0.377,104,audio_features,0BBbB7vUjS51TZ25iaXeld,spotify:track:0BBbB7vUjS51TZ25iaXeld,https://api.spotify.com/v1/tracks/0BBbB7vUjS51TZ25iaXeld,https://api.spotify.com/v1/audio-analysis/0BBbB7vUjS51TZ25iaXeld,221560,4,"Endless Me, Endlessly",['Baio'],M,solo,United States,1,English,F
0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,audio_features,2Oycxb8QbPkpHTo8ZrmG0B,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,https://api.spotify.com/v1/tracks/2Oycxb8QbPkpHTo8ZrmG0B,https://api.spotify.com/v1/audio-analysis/2Oycxb8QbPkpHTo8ZrmG0B,169333,4,Prisoner (feat. Dua Lipa),"['Miley Cyrus', 'Dua Lipa']",F,colab,United States,2,English,F
0.955,0.854,10,-6.031,1,0.259,0.059,1.30E-06,0.0654,0.716,123.99,audio_features,2qT5wU3DiOItGKaLK0EHWT,spotify:track:2qT5wU3DiOItGKaLK0EHWT,https://api.spotify.com/v1/tracks/2qT5wU3DiOItGKaLK0EHWT,https://api.spotify.com/v1/audio-analysis/2qT5wU3DiOItGKaLK0EHWT,188221,4,ICU (feat. Nomi Ruiz),"['Cakes da Killa', 'Proper Villains', 'Nomi Ruiz']",V,colab,United States,3,English,FR
0.607,0.946,1,-2.965,1,0.15,0.00548,0.00039,0.278,0.653,120.011,audio_features,3G9fYjQGl3VVLREAYyQ1c3,spotify:track:3G9fYjQGl3VVLREAYyQ1c3,https://api.spotify.com/v1/tracks/3G9fYjQGl3VVLREAYyQ1c3,https://api.spotify.com/v1/audio-analysis/3G9fYjQGl3VVLREAYyQ1c3,195181,4,I Wish I Was A...,['NOISY'],M,band,England,1,English,F
0.768,0.505,7,-7.609,1,0.0316,0.141,3.73E-05,0.0804,0.426,119.996,audio_features,5zmOQFqDsKuZNHkeCahEeS,spotify:track:5zmOQFqDsKuZNHkeCahEeS,https://api.spotify.com/v1/tracks/5zmOQFqDsKuZNHkeCahEeS,https://api.spotify.com/v1/audio-analysis/5zmOQFqDsKuZNHkeCahEeS,316133,4,Crimson Star,['Hen Ogledd'],V,band,England,1,English,F
0.688,0.629,4,-5.802,1,0.0878,0.585,0,0.192,0.211,88.058,audio_features,3tWR8p2FEEHbBsmDmTce9l,spotify:track:3tWR8p2FEEHbBsmDmTce9l,https://api.spotify.com/v1/tracks/3tWR8p2FEEHbBsmDmTce9l,https://api.spotify.com/v1/audio-analysis/3tWR8p2FEEHbBsmDmTce9l,192715,4,Apricots,['MAY-A'],F,solo,Australia,1,English,FR
0.777,0.6,6,-8.06,1,0.0707,0.00612,1.15E-05,0.0927,0.668,118.961,audio_features,713OKHXjIuKEEFYbYu0bKq,spotify:track:713OKHXjIuKEEFYbYu0bKq,https://api.spotify.com/v1/tracks/713OKHXjIuKEEFYbYu0bKq,https://api.spotify.com/v1/audio-analysis/713OKHXjIuKEEFYbYu0bKq,228337,4,"Message To The People (feat. Amy Douglas & Dames Brown) - 7"" Mix","['Horse Meat Disco', 'Amy Douglas', 'Dames Brown']",V,colab,England,3,English,F
0.663,0.587,8,-7.182,1,0.0321,0.1,0.000162,0.206,0.495,82.535,audio_features,4fwZhJEBkILPRSnq3CxuGO,spotify:track:4fwZhJEBkILPRSnq3CxuGO,https://api.spotify.com/v1/tracks/4fwZhJEBkILPRSnq3CxuGO,https://api.spotify.com/v1/audio-analysis/4fwZhJEBkILPRSnq3CxuGO,178911,4,Dolla Dolla,['Sabby Sousa'],F,solo,Canada,1,English,FR
0.442,0.689,4,-5.289,1,0.0251,0.00458,0,0.11,0.208,89.001,audio_features,7IY2JF7AlVN5uvIUBVnSJd,spotify:track:7IY2JF7AlVN5uvIUBVnSJd,https://api.spotify.com/v1/tracks/7IY2JF7AlVN5uvIUBVnSJd,https://api.spotify.com/v1/audio-analysis/7IY2JF7AlVN5uvIUBVnSJd,247968,3,chinatown (feat. Bruce Springsteen),"['Bleachers', 'Bruce Springsteen']",M,colab,United States,2,English,F
0.576,0.751,2,-5.256,1,0.0269,0.0125,0.000459,0.0501,0.38,103.009,audio_features,4oecUEFtf9m5x8YQFfE1em,spotify:track:4oecUEFtf9m5x8YQFfE1em,https://api.spotify.com/v1/tracks/4oecUEFtf9m5x8YQFfE1em,https://api.spotify.com/v1/audio-analysis/4oecUEFtf9m5x8YQFfE1em,194173,4,Worth It,['beabadoobee'],F,solo,England,1,English,F
0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066,audio_features,0A1hoCfMLkiAgvhWkkucJa,spotify:track:0A1hoCfMLkiAgvhWkkucJa,https://api.spotify.com/v1/tracks/0A1hoCfMLkiAgvhWkkucJa,https://api.spotify.com/v1/audio-analysis/0A1hoCfMLkiAgvhWkkucJa,171067,4,Body,['Megan Thee Stallion'],F,solo,United States,1,English,F
0.876,0.75,10,-5.912,0,0.0432,0.00932,0,0.118,0.653,105.971,audio_features,5E2XqswBygKQ8ZXqkJZUj8,spotify:track:5E2XqswBygKQ8ZXqkJZUj8,https://api.spotify.com/v1/tracks/5E2XqswBygKQ8ZXqkJZUj8,https://api.spotify.com/v1/audio-analysis/5E2XqswBygKQ8ZXqkJZUj8,183383,4,Donâ€™t Rock Me To Sleep,['Megan Thee Stallion'],F,solo,United States,1,English,F
0.494,0.492,1,-6.46,1,0.311,0.407,0,0.133,0.887,82.991,audio_features,164VgxTozx99XCinCB9ITR,spotify:track:164VgxTozx99XCinCB9ITR,https://api.spotify.com/v1/tracks/164VgxTozx99XCinCB9ITR,https://api.spotify.com/v1/audio-analysis/164VgxTozx99XCinCB9ITR,245200,4,All I Need (with Mahalia & Ty Dolla $ign),"['Jacob Collier', 'Mahalia', 'Ty Dolla $ign']",V,colab,England,3,English,FR
0.647,0.743,4,-9.204,1,0.0539,0.0138,0.0359,0.534,0.549,160.169,audio_features,0UbelM7oOQHQR9xs934wj8,spotify:track:0UbelM7oOQHQR9xs934wj8,https://api.spotify.com/v1/tracks/0UbelM7oOQHQR9xs934wj8,https://api.spotify.com/v1/audio-analysis/0UbelM7oOQHQR9xs934wj8,207750,4,Martin,['Car Seat Headrest'],M,band,England,1,English,F
0.52,0.915,2,-2.862,1,0.103,0.0618,0.000946,0.0856,0.5,90.069,audio_features,1t2qYCAjUAoGfeFeoBlK51,spotify:track:1t2qYCAjUAoGfeFeoBlK51,https://api.spotify.com/v1/tracks/1t2qYCAjUAoGfeFeoBlK51,https://api.spotify.com/v1/audio-analysis/1t2qYCAjUAoGfeFeoBlK51,174933,4,Black Mamba,['aespa'],F,band,Korea,1,Korea,F
0.718,0.637,1,-9.962,0,0.168,0.00828,0.0071,0.227,0.487,108.023,audio_features,0JzPnwc3eDdyBeReXFLgXr,spotify:track:0JzPnwc3eDdyBeReXFLgXr,https://api.spotify.com/v1/tracks/0JzPnwc3eDdyBeReXFLgXr,https://api.spotify.com/v1/audio-analysis/0JzPnwc3eDdyBeReXFLgXr,165219,4,Look Easy,"['KAYTRANADA', 'Lucky Daye']",M,colab,Canada,2,English,F
0.513,0.728,5,-4.79,0,0.0307,0.355,0,0.0672,0.212,110.126,audio_features,2XWusA74Rg68E23sVOfBlK,spotify:track:2XWusA74Rg68E23sVOfBlK,https://api.spotify.com/v1/tracks/2XWusA74Rg68E23sVOfBlK,https://api.spotify.com/v1/audio-analysis/2XWusA74Rg68E23sVOfBlK,208267,4,Man's World,['MARINA'],F,solo,England,1,English,F
0.638,0.918,11,-4.368,1,0.0382,0.0378,0.00805,0.0948,0.668,134.022,audio_features,4U34WsyOvppOMnRfq7DuOy,spotify:track:4U34WsyOvppOMnRfq7DuOy,https://api.spotify.com/v1/tracks/4U34WsyOvppOMnRfq7DuOy,https://api.spotify.com/v1/audio-analysis/4U34WsyOvppOMnRfq7DuOy,189013,4,Night Crawling (feat. Billy Idol),"['Miley Cyrus', 'Billy Idol']",V,colab,United States,2,English,F
0.213,0.497,10,-7.424,1,0.037,0.459,5.86E-06,0.0927,0.153,190.86,audio_features,2rhkDqUHN8qheTE1vZf7T9,spotify:track:2rhkDqUHN8qheTE1vZf7T9,https://api.spotify.com/v1/tracks/2rhkDqUHN8qheTE1vZf7T9,https://api.spotify.com/v1/audio-analysis/2rhkDqUHN8qheTE1vZf7T9,235618,3,Unchained Melody,"['The Unrighteous Brothers', 'Paul Cauthen', 'Orville Peck']",M,colab,United States,3,English,F
0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,audio_features,1c5CllrZr45UBhWpIqM332,spotify:track:1c5CllrZr45UBhWpIqM332,https://api.spotify.com/v1/tracks/1c5CllrZr45UBhWpIqM332,https://api.spotify.com/v1/audio-analysis/1c5CllrZr45UBhWpIqM332,116630,3,Funny Thing,['Thundercat'],M,solo,United States,1,English,FR
0.506,0.746,7,-7.385,0,0.0307,0.00183,0,0.109,0.299,130.996,audio_features,1Kjw0LwdniCWran4PxJqPQ,spotify:track:1Kjw0LwdniCWran4PxJqPQ,https://api.spotify.com/v1/tracks/1Kjw0LwdniCWran4PxJqPQ,https://api.spotify.com/v1/audio-analysis/1Kjw0LwdniCWran4PxJqPQ,305507,4,Kerosene!,['Yves Tumor'],M,solo,United States,1,English,F
0.74,0.79,9,-3.676,1,0.0922,0.0148,0,0.629,0.334,126.939,audio_features,5Ukv4L8AqXZq1k6MLZLyTZ,spotify:track:5Ukv4L8AqXZq1k6MLZLyTZ,https://api.spotify.com/v1/tracks/5Ukv4L8AqXZq1k6MLZLyTZ,https://api.spotify.com/v1/audio-analysis/5Ukv4L8AqXZq1k6MLZLyTZ,182835,4,Grasshopper,['Tkay Maidza'],F,solo,Zimbawe,1,English,FR
0.649,0.902,1,-3.893,1,0.199,0.01,0.00236,0.327,0.612,125.036,audio_features,6DOKrxliFpc84gjz286h1U,spotify:track:6DOKrxliFpc84gjz286h1U,https://api.spotify.com/v1/tracks/6DOKrxliFpc84gjz286h1U,https://api.spotify.com/v1/audio-analysis/6DOKrxliFpc84gjz286h1U,157108,4,Impacto,"['La MÃ¡s Draga', 'Aviesc Who?']",F,solo,Mexico,2,Spanish,F
0.711,0.598,3,-7.621,0,0.182,0.19,0,0.15,0.737,140.175,audio_features,5vGLcdRuSbUhD8ScwsGSdA,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/tracks/5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/audio-analysis/5vGLcdRuSbUhD8ScwsGSdA,123429,4,Whoopty,['CJ'],M,solo,United States,1,English,F
0.641,0.568,0,-8.745,0,0.0433,0.362,0.00247,0.202,0.749,76.027,audio_features,45JyqmCC2toYSHUFuRchWv,spotify:track:45JyqmCC2toYSHUFuRchWv,https://api.spotify.com/v1/tracks/45JyqmCC2toYSHUFuRchWv,https://api.spotify.com/v1/audio-analysis/45JyqmCC2toYSHUFuRchWv,268320,4,Solo TÃº,['SHAO'],M,solo,-,1,Spanish,F
0.675,0.38,4,-8.622,0,0.0315,0.715,0.000201,0.174,0.7,94.92,audio_features,3OREiYBiC7wSpOLukQMDZR,spotify:track:3OREiYBiC7wSpOLukQMDZR,https://api.spotify.com/v1/tracks/3OREiYBiC7wSpOLukQMDZR,https://api.spotify.com/v1/audio-analysis/3OREiYBiC7wSpOLukQMDZR,216095,4,Hurt,['Arlo Parks'],F,solo,England,1,English,F
0.502,0.851,8,-4.921,1,0.126,0.00422,0,0.0959,0.653,125.957,audio_features,4SLRwym3Lp56LKQ1ZwgwPV,spotify:track:4SLRwym3Lp56LKQ1ZwgwPV,https://api.spotify.com/v1/tracks/4SLRwym3Lp56LKQ1ZwgwPV,https://api.spotify.com/v1/audio-analysis/4SLRwym3Lp56LKQ1ZwgwPV,200413,4,Teeth,['Youth Sector'],M,solo,England,1,English,F
0.573,0.504,1,-7.286,0,0.325,0.344,0.00657,0.269,0.414,118.963,audio_features,3a01YOjOkeQnmtqvtB1uKf,spotify:track:3a01YOjOkeQnmtqvtB1uKf,https://api.spotify.com/v1/tracks/3a01YOjOkeQnmtqvtB1uKf,https://api.spotify.com/v1/audio-analysis/3a01YOjOkeQnmtqvtB1uKf,211667,4,Mauvaise Foi,['Bonnie Banane'],F,solo,France,1,French,F
0.511,0.753,1,-5.282,0,0.0544,0.000538,0.122,0.297,0.646,154.172,audio_features,4eehlOrCxgYq95CyTIMYxr,spotify:track:4eehlOrCxgYq95CyTIMYxr,https://api.spotify.com/v1/tracks/4eehlOrCxgYq95CyTIMYxr,https://api.spotify.com/v1/audio-analysis/4eehlOrCxgYq95CyTIMYxr,151817,4,Nimbus,['Hypoluxo'],M,band,United States,1,English,F
0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,audio_features,0PvFJmanyNQMseIFrU708S,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4,For The Night (feat. Lil Baby & DaBaby),"['Pop Smoke', 'Lil Baby', 'DaBaby']",M,colab,United States,3,English,FR
0.849,0.699,10,-6.603,1,0.0365,0.105,0,0.0998,0.38,123.999,audio_features,4jw0We86Jsyj134Yp5RseD,spotify:track:4jw0We86Jsyj134Yp5RseD,https://api.spotify.com/v1/tracks/4jw0We86Jsyj134Yp5RseD,https://api.spotify.com/v1/audio-analysis/4jw0We86Jsyj134Yp5RseD,226548,4,911 - Sofi Tukker Remix,"['Lady Gaga', 'Sofi Tukker']",V,colab,United States,2,English,FR
0.428,0.226,1,-12.82,1,0.0409,0.986,0.000402,0.108,0.212,129.163,audio_features,7yR6GEJsPI6kmNRvFkPuN3,spotify:track:7yR6GEJsPI6kmNRvFkPuN3,https://api.spotify.com/v1/tracks/7yR6GEJsPI6kmNRvFkPuN3,https://api.spotify.com/v1/audio-analysis/7yR6GEJsPI6kmNRvFkPuN3,189623,3,Punisher,['Phoebe Bridgers'],F,solo,United States,1,English,FR
0.599,0.742,11,-6.886,1,0.0419,0.0488,0.32,0.0916,0.493,131.014,audio_features,49UDOG8DoBajXTJSTqfRMg,spotify:track:49UDOG8DoBajXTJSTqfRMg,https://api.spotify.com/v1/tracks/49UDOG8DoBajXTJSTqfRMg,https://api.spotify.com/v1/audio-analysis/49UDOG8DoBajXTJSTqfRMg,184524,4,Kyoto,['Phoebe Bridgers'],F,solo,United States,1,English,FR
0.35,0.376,9,-6.876,1,0.0318,0.761,0.0123,0.121,0.0543,128.315,audio_features,0KnvToS92AMDTaB0f0FIwf,spotify:track:0KnvToS92AMDTaB0f0FIwf,https://api.spotify.com/v1/tracks/0KnvToS92AMDTaB0f0FIwf,https://api.spotify.com/v1/audio-analysis/0KnvToS92AMDTaB0f0FIwf,220827,3,Me in 20 Years,['Moses Sumney'],M,solo,United States,1,English,F
0.816,0.596,5,-6.122,0,0.0571,0.0535,0.000481,0.0857,0.527,116.995,audio_features,6E6F7dSFvpV6NRBjcSZpEP,spotify:track:6E6F7dSFvpV6NRBjcSZpEP,https://api.spotify.com/v1/tracks/6E6F7dSFvpV6NRBjcSZpEP,https://api.spotify.com/v1/audio-analysis/6E6F7dSFvpV6NRBjcSZpEP,194760,4,Real Groove,['Kylie Minogue'],F,solo,Australia,1,English,F
0.864,0.591,1,-10.285,1,0.0701,0.792,0.234,0.565,0.913,108.974,audio_features,0tdUSzLEtBoReXlUwUFwxI,spotify:track:0tdUSzLEtBoReXlUwUFwxI,https://api.spotify.com/v1/tracks/0tdUSzLEtBoReXlUwUFwxI,https://api.spotify.com/v1/audio-analysis/0tdUSzLEtBoReXlUwUFwxI,232844,4,Orange Coffee,['Rocketman'],M,solo,United States,1,English,F
0.719,0.501,9,-8.502,1,0.0594,0.0545,0,0.114,0.223,134.955,audio_features,04sn5gpSf6UU6IdTuc4plF,spotify:track:04sn5gpSf6UU6IdTuc4plF,https://api.spotify.com/v1/tracks/04sn5gpSf6UU6IdTuc4plF,https://api.spotify.com/v1/audio-analysis/04sn5gpSf6UU6IdTuc4plF,200160,4,Lovesick - Madara Beatz Remix,"['RAY BLK', 'Ivorian Doll', 'Madara Beatz']",F,colab,United States,3,English,F
0.552,0.695,8,-6.452,0,0.0319,0.0607,0.309,0.266,0.818,162.189,audio_features,4sv8M4Gwi51sSicDpp5f1B,spotify:track:4sv8M4Gwi51sSicDpp5f1B,https://api.spotify.com/v1/tracks/4sv8M4Gwi51sSicDpp5f1B,https://api.spotify.com/v1/audio-analysis/4sv8M4Gwi51sSicDpp5f1B,298333,4,Idea of You,['Danz CM'],F,solo,United States,1,English,F
0.469,0.265,2,-16.17,1,0.0346,0.704,0,0.141,0.247,116.658,audio_features,77p5rVpxLMBHlOtyaOQCbL,spotify:track:77p5rVpxLMBHlOtyaOQCbL,https://api.spotify.com/v1/tracks/77p5rVpxLMBHlOtyaOQCbL,https://api.spotify.com/v1/audio-analysis/77p5rVpxLMBHlOtyaOQCbL,218832,4,Hallucinate - In the Live Lounge,['Declan McKenna'],M,solo,England,1,English,F
0.619,0.589,1,-6.531,1,0.124,0.43,0.000392,0.378,0.158,143.896,audio_features,5CFJRZRq6sdKKtRwNPWbYv,spotify:track:5CFJRZRq6sdKKtRwNPWbYv,https://api.spotify.com/v1/tracks/5CFJRZRq6sdKKtRwNPWbYv,https://api.spotify.com/v1/audio-analysis/5CFJRZRq6sdKKtRwNPWbYv,174960,4,Show Out (with Skepta & Pop Smoke),"['Kid Cudi', 'Skepta', 'Pop Smoke']",M,colab,United States,3,English,FR
0.687,0.948,9,-3.136,0,0.372,0.412,0,0.232,0.631,119.921,audio_features,65oolffpBh0muSdgKuiMjI,spotify:track:65oolffpBh0muSdgKuiMjI,https://api.spotify.com/v1/tracks/65oolffpBh0muSdgKuiMjI,https://api.spotify.com/v1/audio-analysis/65oolffpBh0muSdgKuiMjI,148000,4,Let It Out,['Rico Nasty'],F,solo,United States,1,English,F
0.581,0.674,8,-7.09,1,0.033,0.00187,3.01E-06,0.128,0.488,143.005,audio_features,4XWaUb7mKRcJR5RPp4IIDr,spotify:track:4XWaUb7mKRcJR5RPp4IIDr,https://api.spotify.com/v1/tracks/4XWaUb7mKRcJR5RPp4IIDr,https://api.spotify.com/v1/audio-analysis/4XWaUb7mKRcJR5RPp4IIDr,213572,4,Easy (with Kacey Musgraves feat. Mark Ronson),"['Troye Sivan', 'Kacey Musgraves', 'Mark Ronson']",V,colab,United States,3,English,F
